id,question,eventId,slug,conditionId,startDate,endDate,closedTime,category,liquidityNum,volumeNum,prob_yes,prob_no,lastTradePrice,bestBid,bestAsk,active,closed,marketType,fpmmLive,resolutionSource,clobTokenIdYes,clobTokenIdNo
240197,Will the floor price of CryptoPunks be above 55 ETH on January 13?,5513,will-the-floor-price-of-cryptopunks-be-above-55-eth-on-january-13,0x79d6214e6451790c6a4d8ecb170ac1fd974c7a0f35248a190a66342568adb103,2021-12-28 22:07:40+00:00,2022-01-13 00:00:00+00:00,2022-01-14 21:14:20+00:00,NFTs,1519.31,5766.95,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.larvalabs.com/cryptopunks/forsale#,15592634321771349673052684400192168851180921657706003600208318312269573580830,58528008504274359679310613410303764119819531042881151962089316916169933119765
241252,NHL: Will the Kings beat the Red Wings by more than 1.5 goals in their February 2 matchup (7.30 PM ET)?,5514,nhl-will-the-kings-beat-the-red-wings-by-more-than-1p5-goals-in-their-february-2-matchup-730-pm-et,0xb7cac6794c93c0504e401b090ff8a618d3b5f20e9ce0c1a51bf6a13be9df5123,2022-02-02 17:39:53+00:00,2022-02-02 00:00:00+00:00,2022-02-04 21:10:10+00:00,Sports,0.01,2996.06,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,86538838414500613619579851040905906617568439001205645609317211991422741310957,24275390982413607706920918811767857539246450522774847332187051765018047192022
241174,NHL: Will the Oilers beat the Canadiens by more than 1.5 goals in their January 29 matchup (7 PM ET)?,5516,nhl-will-the-oilers-beat-the-canadiens-by-more-than-1p5-goals-in-their-january-29-matchup-7-pm-et,0xff77a2864ea208534a7755a1c8579f9f264a61558d2b7cdf46357a1507fe3ea1,2022-01-29 18:11:58+00:00,2022-01-29 00:00:00+00:00,2022-01-31 01:20:16+00:00,Sports,500.0,673.7,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,50741983070179794730827667891937451206576295538943820866211725462456308737183,90492867987263993119417949944997082627900610030308360373940874531652996321732
240882,UFC 270: Who will win Moreno vs. Figueiredo?,5517,ufc-270-who-will-win-moreno-vs-figueiredo,0xbf3ce9ff8137ef03d18df73b9f6a0a96eb82b8fde67ab07337ffd0d6a744503f,2022-01-20 20:06:08+00:00,2022-01-22 00:00:00+00:00,2022-01-24 22:02:18+00:00,Sports,27.64,664.79,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.ufc.com/event/ufc-270,1499777541787942592661107055798548063373488583382241628392535794840777933736,56069378022562511457204722742419412516808276734198377774720271605463789509572
239701,"Will at least 1% of U.S. COVID-19 cases be from the Omicron variant on January 1, 2022?",5518,will-the-omicron-variant-have-1pt0-or-higher-prevalence-in-the-us-at-the-end-of-the-year,0x00a5becf2d5257c05b70d7a7e80f94ecc48357e5a6bcf99403a71ce360eaab73,2021-12-01 19:21:39+00:00,2022-01-04 00:00:00+00:00,2022-01-06 01:10:09+00:00,Coronavirus,5.03,78263.98,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://covid.cdc.gov/covid-data-tracker/#variant-proportions,22147202718172547616707258212694651813641586870117874749069165465104905251941,86372106631747280706736222810350809598642551370588766241596332323872045738605
241632,NHL: Will the Flames beat the Jets by more than 1.5 goals in their February 21 matchup (4 PM ET)?,5520,nhl-will-the-flames-beat-the-jets-by-more-than-1p5-goals-in-their-february-21-matchup-4-pm-et,0xc9535ba6ba6fa3cec89998ab8a26277052a308b67b608d2cb57978a8b5d3349e,2022-02-21 18:24:43+00:00,2022-02-21 00:00:00+00:00,2022-02-22 17:31:11+00:00,Sports,249.0,2478.91,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,66219400632868124518326570294217608516002333696306518827079182276415917969164,5125089206556495825296688122367500618160808665528371447003164774275739310131
240775,NBA: Will the Timberwolves beat the Warriors by more than 5.5 points in their January 16 matchup?,5521,nba-will-the-timberwolves-beat-the-warriors-by-more-than-5p5-points-in-their-january-16-matchup,0xcf31b54c89cf0e16c9fe78811c4d6d4bac166bac8d636d8dba67feae550a387c,2022-01-16 21:23:56+00:00,2022-01-16 00:00:00+00:00,2022-01-18 19:31:27+00:00,Sports,10.0,1832.28,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,93425926966062926305884119932588923492465271826681185649807055003535774570672,13142207404638524066935080363726796960365132747700816136775195862469740280693
241884,"NBA: Who will win the Hawks vs. Wizards, scheduled for March 4 (7 PM ET)?",5522,nba-who-will-win-the-hawks-vspt-wizards-scheduled-for-march-4-7-pm-et,0xb6ca6edee2bd47b48015930c5bec89b35f075f557a6303b5ebf58c7c98fddfe7,2022-03-04 17:31:46+00:00,2022-03-04 00:00:00+00:00,2022-03-05 14:15:32+00:00,Sports,200.0,3250.07,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,48701192061925384983089961563253756525194413830436392831068667453331407832420,9404082763819145715329241662931155371876733662988303234776936037052724834588
241578,NHL: Will the Jets beat the Kraken by more than 1.5 goals in their February 17 matchup (8 PM ET)?,5523,nhl-will-the-jets-beat-the-kraken-by-more-than-1p5-goals-in-their-february-17-matchup-8-pm-et,0xfba20485c6d2b7a296a36cd3f1d287f1c21c64dad6de6f5ba1d193e8c32c1625,2022-02-17 18:17:43+00:00,2022-02-17 00:00:00+00:00,2022-02-18 20:30:27+00:00,Sports,100.0,878.12,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,86251812260418591089678373553406806392695579556340795840085333600883899014829,13017221829542311177950915192041779391358657347506773769086607001242423196658
241628,NHL: Will the Blue Jackets beat the Sabres by more than 1.5 goals in their February 20 matchup (6 PM ET)?,5524,nhl-will-the-blue-jackets-beat-the-sabres-by-more-than-1p5-goals-in-their-february-20-matchup-6-pm-et,0x30b3607ba47e7d24712cf8c04d906c1512fdcb074399e9db2d1ab5723cece040,2022-02-20 17:20:15+00:00,2022-02-20 00:00:00+00:00,2022-02-21 16:34:12+00:00,Sports,300.0,1636.88,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,5285413457112065329637808121822033235286806789396458915127806661987956155932,22421306976856203613939149185823583546418445627584466408813099623658642590069
242577,"NHL: Will the Hurricanes beat the Capitals by more than 1.5 goals in their March 28, 7:00 PM ET matchup?",5525,nhl-will-the-hurricanes-beat-the-capitals-by-more-than-1pt5-goals-in-their-march-28-700-pm-et-matchup,0x89c9789befd40bd123ae5a09ff03c4b0bab17d8941cd2fc2f1da3cd0f072e935,2022-03-28 16:47:29+00:00,2022-03-28 00:00:00+00:00,2022-03-29 08:43:33+00:00,Sports,50.0,181.01,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,45270791624907951077168589417688348004054944537686108274179393568722582490777,77626270277586951283013453096521436494083682547339181075668754983743433137620
241762,"NBA: Who will win the Timberwolves vs. Cavaliers, scheduled for February 28 (7 PM ET)?",5526,nba-who-will-win-the-timberwolves-vs-cavaliers-scheduled-for-february-28-7-pm-et,0xe80cf2674e1ab6c46b104f58fd050f8dcd18eebcb4340f3b813edd1528911a8a,2022-02-28 15:00:06+00:00,2022-02-28 00:00:00+00:00,2022-03-01 23:31:15+00:00,Sports,203.05,20451.03,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,71477957363711663454532031824693950465889089693380092189983046338122729234724,31653715107774520765612992404105712333012233072768344575824431414887980517135
240900,Will annual inflation in the European Union be 5.3% or more in January?,5527,will-annual-inflation-in-the-european-union-be-5p3-or-more-in-january,0xce4747e4c39a28d7a18e262005c44a3153b3996fd1c6395945112f27104f22d9,2022-01-21 00:00:00+00:00,2022-02-23 00:00:00+00:00,2022-02-23 17:30:30+00:00,Business,50.0,11660.43,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://ec.europa.eu/eurostat/web/products-euro-indicators,68817508458986516528483662123157212103852452267855524615174978633935688401613,62708650043764898319549002267499485366644569784580898953477930373394096528708
241436,"NBA: Who will win the Kings vs. Wizards, scheduled for February 12 (7 PM ET)?",5528,nba-who-will-win-the-kings-vs-wizards-scheduled-for-february-12-7-pm-et,0x69141041c44694fb4d47ba802f9529dd662ff349f975a1b1cff83d6c09ecb04a,2022-02-12 16:27:42+00:00,2022-02-12 00:00:00+00:00,2022-02-13 12:52:43+00:00,Sports,310.76,1263.46,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,112569107635063251092462042014115479683939704009737704278872361534727870367904,6673799901433804718551200678910821836340374877555680764032994213379454799804
241392,NHL: Will the Islanders beat the Canucks by more than 1.5 goals in their February 9 matchup (10.30 PM ET)?,5529,nhl-will-the-islanders-beat-the-canucks-by-more-than-1p5-goals-in-their-february-9-matchup-1030-pm-et,0x33e63e7026ea9775b6fd40deaeecd709662b290173e9c73109d1a8f06213d0b1,2022-02-09 17:26:22+00:00,2022-02-09 00:00:00+00:00,2022-02-10 19:37:48+00:00,Sports,300.0,859.27,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,26250253763258437066978237272532546955547000845778300873473779724821504527900,99030047658787590078467591124215759738668080957862965501839455332389419522866
240762,NHL: Will the Panthers beat the Blue Jackets by more than 1.5 goals in their January 15 matchup?,5530,nhl-will-the-panthers-beat-the-blue-jackets-by-more-than-1p5-goals-in-their-january-15-matchup,0x8d9d952f17315a5fa7ae4b47d47b9e44fd70bd7375c7d5527a0e529adb7a6708,2022-01-15 20:28:57+00:00,2022-01-15 00:00:00+00:00,2022-01-17 16:37:24+00:00,Sports,0.0,611.85,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores,42063676747855024274129583706169686661317681490442680895806149372348926314734,49719973868243437039101852206045863475575194360383346415056055855157329548623
240040,"Will the floor price of Bored Apes be above 48 ETH on December 22, 2021?",5531,will-the-floor-price-of-bored-apes-be-above-48-eth-on-december-22-2021,0x3cbf93c9bca7ca741075aab692354dc33141a222123ba73bc6a6fd0d21d5f1d6,2021-12-16 03:16:04+00:00,2021-12-22 00:00:00+00:00,2021-12-22 18:45:37+00:00,NFTs,565.24,19848.78,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://opensea.io/collection/boredapeyachtclub,113900445525393170070419044362212034778801831494498473056743044477395746029292,91176758480761630174509817471439643832653434225372151451697823827192917350691
240755,NBA: Will the Nets beat the Pelicans by more than 6.5 points in their January 15 matchup?,5532,nba-will-the-nets-beat-the-pelicans-by-more-than-6p5-points-in-their-january-15-matchup,0xa1c33ad71a7a9584e3f91dc7f289415493647278fc9f7291d06837797a364b0d,2022-01-15 19:13:33+00:00,2022-01-15 00:00:00+00:00,2022-01-17 16:38:40+00:00,Sports,500.0,958.48,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,68459331433908249310097099188952306892845769039875647350413594126343299506342,67934149345359030662246339380824163519795059743835043630082432050337782300645
241674,"NBA: Who will win the Celtics vs. Nets, scheduled for February 24 (7.30 PM ET)?",5533,nba-who-will-win-the-celtics-vs-nets-scheduled-for-february-24-730-pm-et,0xa887bf7d77ea17286feff9ee81414a851dd9bcc85dd9905a5f554a7d633880e8,2022-02-24 14:28:41+00:00,2022-02-24 00:00:00+00:00,2022-02-25 18:01:07+00:00,Sports,244.95,266.36,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,39097444129749563481939418771390482148429518505976647313835727757296113757349,51379582271392795249448335718518366152876226050301194586270477093830363471207
242330,"NCAAB: Who will win Texas Tech Red Raiders vs. Notre Dame Fighting Irish, scheduled for March 20, 7:10 PM ET?",5534,ncaab-who-will-win-texas-tech-red-raiders-vspt-notre-dame-fighting-irish-scheduled-for-march-20-710-pm-et,0xb14dba9b802447c16514c63cc5af81a698f854c52f72d6de5b29d16a64f17b7a,2022-03-20 18:18:31+00:00,2022-03-20 00:00:00+00:00,2022-03-21 20:49:47+00:00,Sports,150.0,1935.31,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.ncaa.com/,67271801569483578866003029338414913710180637415920797187563639257749431993142,38043795064626617679821556097323953659098918842274474116511100938499557959324
243002,"NHL: Will the Rangers beat the Penguins by more than 1.5 goals in their April 7, 7:00 PM ET matchup?",5535,nhl-will-the-rangers-beat-the-penguins-by-more-than-1pt5-goals-in-their-april-7-700-pm-et-matchup,0x0e340a0987aad12d9eec06a6631897757df026b9da64dad83f3d3b22b8739ea4,2022-04-07 16:38:02+00:00,2022-04-07 00:00:00+00:00,2022-04-08 06:46:51+00:00,Sports,150.0,329.12,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,44021070297896766891494453534086458363022999400280559960213735715940523447876,29411336321632759756500299934324000608782343874293044474077668183466196992379
241446,NHL: Will the Flames beat the Islanders by more than 1.5 goals in their February 12 matchup (10 PM ET)?,5536,nhl-will-the-flames-beat-the-islanders-by-more-than-1p5-goals-in-their-february-12-matchup-10-pm-et,0x1416ee4b2090056812a7d9b77eda877b5991e1bf76c4eacc0f7e03227792c9c1,2022-02-12 16:27:27+00:00,2022-02-12 00:00:00+00:00,2022-02-13 12:04:21+00:00,Sports,300.0,1170.2,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,41882494831105618861931700113443848048367142163408922962769898505261827017985,113209510809106312129566046573343824175980757809524614478646219290978223843758
242009,"NBA: Who will win the Hornets vs. Pelicans, scheduled for March 11 (8 PM ET)?",5537,nba-who-will-win-the-hornets-vspt-pelicans-scheduled-for-march-11-8-pm-et,0xd20ce0178b0aff32f9627a5f8c0ad574acc94bd19034bc282a315a9d8a196d6a,2022-03-11 20:35:51+00:00,2022-03-11 00:00:00+00:00,2022-03-12 10:30:35+00:00,Sports,200.0,4177.37,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,64021624558213242546935569369990451930960308303768624944359883969708385379412,103785527059933187340664024136391860417043913629074041832333801176098929415269
240962,NBA: Will the Knicks beat the Clippers by more than 3.5 points in their January 23 matchup?,5538,nba-will-the-knicks-beat-the-clippers-by-more-than-3p5-points-in-their-january-23-matchup,0xac6255cd760081dd1d6ab70b95b8ebdcf161c1686bf18895a58e85ccd1571c34,2022-01-23 17:34:25+00:00,2022-01-23 00:00:00+00:00,2022-01-24 22:12:49+00:00,Sports,50.0,1271.98,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,110578679616651598741845996144074111597207934946472791973129662218790160473886,99475106789854727826317189219587200097469636396739113180815222702763637701627
240979,NHL: Will the Wild beat the Canadiens by more than 1.5 goals in their January 24 matchup?,5539,nhl-will-the-wild-beat-the-canadiens-by-more-than-1p5-goals-in-their-january-24-matchup,0xee6d33a9a5503d52e7eaf64b742f4a6a34b47a4ad5670be5ef3d17755acd96f4,2022-01-24 20:15:20+00:00,2022-01-24 00:00:00+00:00,2022-01-26 02:34:10+00:00,Sports,500.0,783.14,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,46050100983974692980261884049421280554611440537711067185176355225255311761882,101228750534790824250515163328667578410467548804769864704853829964739782695585
242043,"NBA: Who will win the Pelicans vs. Rockets, scheduled for March 13 (7 PM ET)?",5540,nba-who-will-win-the-pelicans-vspt-rockets-scheduled-for-march-13-7-pm-et,0x4f32a85007a3930f3666ffc4b82008635a528e236f26e1a9ed6af2ffe522a4d0,2022-03-13 17:55:43+00:00,2022-03-13 00:00:00+00:00,2022-03-14 10:00:28+00:00,Sports,200.0,1599.66,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,26484417935393367723735231783850478602883591674428723855554304642781420759059,20646783763422359774662790459882463784000115255681962385035241796125945051305
241994,NHL: Will the Canucks beat the Canadiens by more than 1.5 goals in their March 9 matchup (10.30 PM ET)?,5541,nhl-will-the-canucks-beat-the-canadiens-by-more-than-1pt5-goals-in-their-march-9-matchup-10pt30-pm-et,0xe7f55c0c2fc16d667e2d91b74e108480beabd3c943950ab9482ff8c65d8e1831,2022-03-09 16:52:42+00:00,2022-03-09 00:00:00+00:00,2022-03-10 11:48:04+00:00,Sports,200.0,3095.25,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,30684263983272645599108156996260573791434278983467032220366295740729486944076,32340444521008946196562652022886828038286801775448562914800760408399922064239
241192,NFL: Who will win Rams v. 49ers?,5543,nfl-who-will-win-rams-v-49ers,0x2b7f9cea905f03d505229036f0d0924d7d40d74452b0dc66602f5356a7cce867,2022-01-29 21:40:13+00:00,2022-02-06 00:00:00+00:00,2022-01-31 22:34:42+00:00,Sports,97.82,96542.94,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nfl.com/scores/,40714956382837650752393820780275020753193246642854561651621118822037848667124,18316083300176694352546984252988378867259379521009903318685403596420520464078
241925,"NBA: Who will win the Celtics vs. Nets, scheduled for March 6 (1 PM ET)?",5544,nba-who-will-win-the-celtics-vspt-nets-scheduled-for-march-6-1-pm-et,0x7a8f226a86b4a7aef4f9f57374405af737221878429ec4c5ae8ef6660f99bfaa,2022-03-06 17:00:28+00:00,2022-03-06 00:00:00+00:00,2022-03-07 12:21:14+00:00,Sports,200.0,3118.81,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,108616352406316379506085212552939601723395850191806666700430459626204975301748,108551686709450377596342204560204413998750665313224958067337155558007347649496
241337,"NBA: Who will win the Grizzlies vs. Magic, scheduled for February 5 (5 PM ET)?",5545,nba-who-will-win-the-grizzlies-vs-magic-scheduled-for-february-5-5-pm-et,0xdf423f1f04a9db7ef09bcf7513c9f93093a623d719fedc92d5336f07b860e952,2022-02-05 17:20:09+00:00,2022-02-05 00:00:00+00:00,2022-02-07 18:09:43+00:00,Sports,243.27,366.58,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,99074333395052611536968863549312275472923405898568918623618362861979407328179,59175318972756055569941829918713288302762563643101734782170608564001058054762
242342,"NHL: Who will win Predators vs. Ducks, scheduled for March 21, 10:00 PM ET?",5546,nhl-who-will-win-predators-vspt-ducks-scheduled-for-march-21-1000-pm-et,0x715e817e102fdec0f99c3d446c45c283ab76e999448c2958d9f11fe25c696e10,2022-03-21 00:00:00+00:00,2022-03-21 00:00:00+00:00,2022-03-22 11:15:34+00:00,Sports,150.0,2129.18,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,93201571940449817158396191246242441323499706285928228923143078425049665165406,112412272245646247770234455422984076540206925552843345629875626504444795348558
241487,"NBA: Who will win the Celtics vs. 76ers, scheduled for February 15 (7.30 PM ET)?",5548,nba-who-will-win-the-celtics-vs-76ers-scheduled-for-february-15-730-pm-et,0xa42508f71dd1cfa57679ea762e0aa3fb98b32b86f1170d9fe111944f7d269dbd,2022-02-15 17:02:03+00:00,2022-02-15 00:00:00+00:00,2022-02-16 19:59:56+00:00,Sports,313.66,543.51,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,35113720740109319444139176151316609990622215172955835338800341861448056725425,50217786391385781511625367324425709092894006534804858461452833613386702630709
241574,"NBA: Who will win the Heat vs. Hornets, scheduled for February 17 (7 PM ET)?",5549,nba-who-will-win-the-heat-vs-hornets-scheduled-for-february-17-7-pm-et,0x21f5c5097fb440d6906be38e137b9ed98c1e2d234e48e77870575b15fac0f008,2022-02-17 18:14:57+00:00,2022-02-17 00:00:00+00:00,2022-02-18 20:00:56+00:00,Sports,180.0,3632.92,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,105596779433243226898312867431832138299857571613323911605651799030307492247133,79300345127736357578443812662304409706325964802127588938844357026569870116491
241601,NHL: Will the Hurricanes beat the Predators by more than 1.5 goals in their February 18 matchup (7 PM ET)?,5550,nhl-will-the-hurricanes-beat-the-predators-by-more-than-1p5-goals-in-their-february-18-matchup-7-pm-et,0xdcf6c6ff7f67dd67335fa7caf1ada8996b50f8b525f962ee4ba87d30ea92ad67,2022-02-18 20:12:38+00:00,2022-02-18 00:00:00+00:00,2022-02-19 18:30:22+00:00,Sports,200.0,1978.05,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,111108984552133258707192276560566705842969419571403044634173571620662283478968,61540189608658152781791835595929125604290193247747464191251895231686952746920
241146,NHL: Will the Avalanche beat the Blackhawks by more than 1.5 goals in their January 28 matchup (8.30 PM ET)?,5551,nhl-will-the-avalanche-beat-the-blackhawks-by-more-than-1p5-goals-in-their-january-28-matchup-830-pm-et,0x0aacd7baa4fbbdd3d529fe9292ba452ab69aa566560f5d3d1af7ba0c2926760c,2022-01-28 20:33:28+00:00,2022-01-28 00:00:00+00:00,2022-01-31 01:05:34+00:00,Sports,294.0,4177.51,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,51740075725668696981992256893787286474745214388091464255956447168161670288974,14494582070960999305061736968352070687165727939117418979492139617256847501007
242055,"NBA: Who will win the Bucks vs. Jazz, scheduled for March 14 (10 PM ET)?",5552,nba-who-will-win-the-bucks-vspt-jazz-scheduled-for-march-14-10-pm-et,0xa20eb4b7fb887a9fa022a237c0d837e458915b422085d7af0c1a26077b42f8d7,2022-03-14 16:16:35+00:00,2022-03-14 00:00:00+00:00,2022-03-15 09:15:28+00:00,Sports,200.0,35820.5,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,50050615882649672601596267460369261813163641486798016280412146634220846585481,20146287080996443526048963510617863567773110714658665164403306054551246982179
243053,"NBA: Who will win Warriors vs. Spurs, scheduled for April 9 (8:30 PM ET)?",5553,nba-who-will-win-warriors-vs-spurs-scheduled-for-april-9-830-pm-et,0x325639d3ad7840249b6e267d443828f99ad7186df501815ca63ed1fa9a1f12d3,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,2022-04-10 06:46:45+00:00,Sports,150.0,1350.47,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,62285491115827960971570035166069339662718944052677652377817530283169139280975,895640637857582619997255932403922174271974246074520932822334313868344844748
242038,NHL: Will the Flames beat the Red Wings by more than 2.5 goals in their March 12 matchup (7 PM ET)?,5554,nhl-will-the-flames-beat-the-red-wings-by-more-than-2pt5-goals-in-their-march-12-matchup-7-pm-et,0xd96832300c9097ad1e14c50378eb1cf71597ae882f9d9eadcd4ca39b166fd84b,2022-03-12 21:38:14+00:00,2022-03-12 00:00:00+00:00,2022-03-13 11:48:48+00:00,Sports,200.0,803.78,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,24425711850406336880667795074861849933592085581825698281098439917887032791336,62807866427936095475815206619129335565222877105371335835971497604665913189008
241345,"NBA: Who will win the Nuggets vs. Nets, scheduled for February 6 (3.30 PM ET)?",5555,nba-who-will-win-the-nuggets-vs-nets-scheduled-for-february-6-330-pm-et,0x5580b8e21713f76195e2a015b4129cc5b93ad9259b9bc2eddfc90e12115b2ca1,2022-02-06 19:53:17+00:00,2022-02-06 00:00:00+00:00,2022-02-08 23:38:01+00:00,Sports,278.08,1005.21,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,29732083511975565812459829030629953947002873618564499662763140316483798439800,109662483958555945847846753513916519125762344042570486826196878742449382888118
240744,NHL: Will the Panthers beat the Stars by more than 1.5 goals in their January 14 matchup?,5556,nhl-will-the-panthers-beat-the-stars-by-more-than-1p5-goals-in-their-january-14-matchup,0x562545bd36fce7c0547b1c8dd8b01256bc517be64952d1163d06234ba9538d90,2022-01-14 22:53:30+00:00,2022-01-14 00:00:00+00:00,2022-01-16 18:06:02+00:00,Sports,350.0,438.48,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,19058088054844942654721596550858695516049519221403471528784756124978125372378,57947929133530642040762487977254537017713580956206190010321683225087850678392
240711,NHL: Will the Lightning beat the Canucks by more than 1.5 goals in their January 13 matchup?,5557,nhl-will-the-lightning-beat-the-canucks-by-more-than-1p5-goals-in-their-january-13-matchup,0xce61646b3c7421d44c6408c0000e56ec83bcf9cf3ffdfede73a191ea89b3e243,2022-01-14 00:01:46+00:00,2022-01-13 00:00:00+00:00,2022-01-15 23:05:18+00:00,Sports,10.0,2132.78,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,27526055279821219340685484268841334413186957602141231063920977793514929379145,113694175337524216238827660572789688319541445608267043676167232928259247856986
242208,"NBA: Who will win Pacers vs. Rockets, scheduled for March 18, 8:10 PM ET?",5558,nba-who-will-win-pacers-vspt-rockets-scheduled-for-march-18-810-pm-et,0x9e81c8e63addba2ce2a4422a579ff57aaa43ba8eca76252379af050f02166711,2022-03-18 16:12:34+00:00,2022-03-18 00:00:00+00:00,2022-03-19 11:15:27+00:00,Sports,150.0,2102.34,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,50882588222008735639910863040936127425213695554136985998954177404156446083084,83901250603915789041730933920719515473814632022361580860051871043272074454464
241558,"NBA: Who will win the Hawks vs. Magic, scheduled for February 16 (7 PM ET)?",5559,nba-who-will-win-the-hawks-vs-magic-scheduled-for-february-16-7-pm-et,0xd6e6b5ef491543fdb2cb594b8ea9c50d01700aa6f84fd00ed07cbc8892c8fa53,2022-02-16 19:37:35+00:00,2022-02-16 00:00:00+00:00,2022-02-17 20:26:27+00:00,Sports,0.0,911.24,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,112585052936006399318333967829346114795257797797278162403603473865134196972118,59290225030253349687845803221553570322453261485808338489388377941234352715723
246519,"Formula 1: Who will finish ahead at the 2022 Azerbaijan Grand Prix, Max Verstappen or Charles Leclerc?",5561,formula-1-who-will-finish-ahead-at-the-2022-azerbaijan-grand-prix-max-verstappen-or-charles-leclerc,0x69b52825f11f038de1957028b2b0cfdc8c98b380172893fb42940962e33a78bb,2022-06-10 14:45:26+00:00,2022-06-12 00:00:00+00:00,2022-06-12 15:15:39+00:00,Sports,271.02,2111.16,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.formula1.com/en/racing/2022/Azerbaijan.html,34267386661097823576589957370548637648950419745642773505179332255424033893706,64352933537719909925829835319427890128649529889512218019750995475650383796627
241374,NHL: Will the Canucks beat the Coyotes by more than 1.5 goals in their February 8 matchup (10 PM ET)?,5562,nhl-will-the-canucks-beat-the-coyotes-by-more-than-1p5-goals-in-their-february-8-matchup-10-pm-et,0xa409c14a23a3a4ddf729eb82046c304e5a7874cb5dc470960890a52431989fa1,2022-02-08 17:13:55+00:00,2022-02-08 00:00:00+00:00,2022-02-10 18:55:34+00:00,Sports,300.0,536.11,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nhl.com/scores/,94502616666006694901710941796722813879793050298061199843949756724353516318082,41840439021271356999807821950841736920928331762899913969106733926806186082959
240624,NBA: Will the Celtics beat the Pacers by more than 2.5 points in their January 12 matchup?,5563,nba-will-the-celtics-beat-the-pacers-by-more-than-25-points-in-their-january-12-matchup,0xf295f17237b8c0719b87d40ae5d14d33df023607e38da7b13bb76bd532704fea,2022-01-12 21:06:36+00:00,2022-01-12 00:00:00+00:00,2022-01-14 00:18:11+00:00,Sports,50.0,870.6,1.0,0.0,0.0,0.0,1.0,True,True,normal,True,https://www.nba.com/games,17820319759564366659682914432613417291432108958931282388856846581763079998470,60926589322314343069424496225569279442507101260701815104408693855591934967925
