id,question,eventId,slug,conditionId,startDate,endDate,closedTime,category,liquidityNum,volumeNum,prob_yes,prob_no,lastTradePrice,bestBid,bestAsk,active,closed,marketType,fpmmLive,resolutionSource,clobTokenIdYes,clobTokenIdNo
514267,"Assad out as President of Syria by March 31, 2025?",14910,assad-out-as-president-of-syria-by-march-31-2025,0xb016ffde99bb7820cf82a9358f73d2cd9d0b9df6d3b1fd30198b043656a077ee,2024-12-02T16:12:01Z,2025-03-31T12:00:00Z,2024-12-08T15:52:53Z,,,420244.35,1.0,0.0,1,0.999,1,True,True,,,,46991979839088559561949080019332959434766474640879547518686957948628471960352,73179705300661928426949041987072434053395757815507740634916314110840439955685
